,maxindex,tiempo_total,navigate_per,person_per,cutscene_per,object_per,map_per,obsevation_per,notification_per,basic_per,undefined_per,close_per,13-22,5-12,0-4
8319,987,1922,29.48,27.76,11.55,8.81,1.82,1.11,2.53,58.59,37.83,3.59,50.43,35.07,14.5
8320,1179,1294,56.74,18.91,9.92,6.19,1.19,0.59,2.21,38.34,60.34,1.33,52.65,30.92,16.43
8321,1069,1820,37.79,24.98,10.85,6.45,1.96,0.65,1.87,51.38,46.64,1.98,48.33,36.44,15.23
8322,846,1938,36.52,30.97,13.95,7.45,1.65,0.59,3.07,57.0,40.38,2.62,48.0,28.75,23.25
8323,1255,1743,43.27,25.34,7.81,4.94,3.35,0.72,2.55,46.22,51.54,2.24,65.84,22.8,11.36
8324,1178,2381,43.8,19.19,8.49,12.14,2.04,0.51,1.78,46.3,51.15,2.56,52.45,35.14,12.41
8325,953,1208,41.76,22.88,11.12,5.56,1.47,0.63,2.31,47.81,49.72,2.47,55.07,29.65,15.27
8326,1042,913,43.19,22.07,10.27,6.33,1.54,0.67,2.5,47.37,50.77,1.85,53.6,31.58,14.81
8327,2706,1880,62.68,9.46,4.58,16.78,0.89,0.33,0.96,32.97,65.13,1.9,47.16,34.83,18.01
8328,780,1030,35.77,27.31,12.82,5.13,2.31,0.64,2.95,53.97,43.61,2.42,46.85,37.18,15.97
8329,886,1099,33.97,28.78,12.87,5.08,2.03,0.79,2.48,54.7,43.4,1.9,55.23,31.24,13.54
8330,942,1456,39.07,22.61,9.98,5.31,1.49,0.53,2.76,46.13,48.29,5.58,54.18,29.23,16.59
8331,1317,2568,37.28,21.03,8.5,7.37,3.11,0.99,2.58,50.51,46.58,2.91,53.98,32.22,13.81
8332,1477,2034,47.12,19.36,9.14,6.43,1.76,0.54,3.11,44.19,53.73,2.08,56.12,26.19,17.69
8333,1520,2225,38.22,20.2,9.34,13.09,1.58,0.72,2.04,51.18,46.6,2.22,43.63,39.9,16.47
8334,1049,1940,39.66,21.26,9.25,8.67,2.0,1.24,2.48,48.54,48.44,3.02,47.71,37.87,14.41
8335,935,1236,34.97,28.13,13.69,5.35,1.93,0.53,2.78,55.96,42.0,2.04,51.87,32.58,15.55
8336,2360,3538,55.68,14.28,4.92,5.59,2.92,0.64,0.97,34.82,62.97,2.21,73.53,20.11,6.36
8337,1400,525,46.36,19.29,13.86,4.14,1.21,0.5,1.79,44.95,53.88,1.17,49.33,31.17,19.5
8338,978,1429,36.81,26.89,12.47,4.91,1.84,0.82,2.56,53.84,43.78,2.38,50.0,34.33,15.67
8339,1085,1249,52.17,21.75,10.05,4.33,1.57,0.65,2.4,40.77,57.07,2.16,48.83,30.27,20.9
8340,1152,1861,42.71,24.22,10.68,4.43,1.48,0.43,3.21,47.58,50.23,2.19,55.58,31.64,12.78
8341,1170,1980,42.56,22.31,9.83,4.79,1.97,0.43,1.71,47.35,50.94,1.71,49.82,37.99,12.19
8342,1074,2002,36.69,25.42,11.08,5.68,1.3,0.93,2.42,50.91,44.35,4.74,49.32,32.85,17.84
8343,1203,2328,37.41,21.53,9.48,5.4,2.08,1.0,1.91,51.59,45.5,2.91,47.92,37.78,14.3
8344,840,1451,27.86,31.19,13.81,7.74,1.9,1.07,2.74,61.75,35.83,2.41,47.16,37.55,15.3
8345,1712,1592,47.31,16.41,6.89,14.43,1.58,0.76,1.4,44.36,53.45,2.18,42.71,39.47,17.82
8346,768,1539,33.33,27.21,12.89,6.25,1.95,0.78,2.99,55.33,42.05,2.63,45.94,38.79,15.27
8347,1134,1282,47.97,19.49,10.05,8.82,1.85,0.44,2.29,43.51,53.08,3.41,53.03,31.28,15.69
8348,1033,1350,40.27,25.17,12.78,4.45,2.03,0.77,2.42,50.92,47.34,1.74,52.0,32.75,15.25
8349,820,1229,32.2,26.95,11.83,5.85,1.95,0.98,3.05,55.37,42.43,2.2,47.03,37.08,15.89
8350,756,1601,33.47,28.17,13.36,5.16,1.98,0.79,3.44,55.8,41.12,3.08,48.2,34.76,17.04
8351,1171,2492,35.1,24.94,10.93,12.3,1.62,0.94,1.96,56.02,42.19,1.78,41.5,44.52,13.98
8352,873,1834,37.34,24.86,11.45,6.53,1.95,0.8,3.09,51.27,45.21,3.52,50.9,31.18,17.92
8353,1046,1841,34.42,26.0,11.85,6.79,1.63,0.96,2.49,54.25,43.32,2.43,51.3,32.26,16.43
8354,1159,2574,38.83,20.36,8.63,10.79,1.64,0.69,1.98,48.49,48.22,3.29,49.46,36.47,14.07
8355,1181,1149,42.08,23.03,10.25,6.01,2.29,0.51,2.29,48.67,49.73,1.6,56.43,25.91,17.66
8356,805,1333,26.34,35.03,13.91,4.35,1.86,0.99,2.73,63.9,34.12,1.98,52.83,33.47,13.7
8357,708,852,28.53,29.24,14.27,6.07,1.98,0.99,3.25,59.49,38.25,2.26,48.19,34.04,17.77
8358,902,1648,30.38,30.04,12.97,8.2,1.88,0.67,2.88,58.82,38.22,2.96,48.36,34.62,17.02
8359,1566,1064,55.3,18.77,9.26,7.02,1.28,0.57,1.6,39.15,58.66,2.2,47.76,37.75,14.49
8360,1227,1581,35.29,21.92,10.19,7.25,1.47,0.81,2.36,50.4,45.57,4.04,53.2,32.31,14.49
8361,1520,2659,40.59,18.03,7.63,6.64,3.75,0.66,1.71,46.56,50.55,2.89,64.15,27.09,8.76
8362,1147,2175,38.97,24.24,10.55,4.71,1.74,0.7,2.09,49.86,46.98,3.16,47.27,41.27,11.45
8363,1129,2075,27.99,24.8,10.63,12.4,1.33,1.15,2.57,57.36,37.95,4.68,47.12,39.33,13.54
8364,1173,1614,41.01,23.61,11.0,7.93,1.53,0.85,1.96,50.53,47.51,1.96,46.5,33.75,19.75
8365,1200,1182,40.33,22.5,10.17,9.0,1.5,0.75,3.0,49.21,46.15,4.63,50.18,34.06,15.76
8366,2287,1971,66.9,11.89,4.5,2.89,1.92,0.66,1.36,27.19,71.61,1.2,65.18,24.99,9.83
8367,997,1927,37.51,23.67,9.33,7.62,1.5,0.8,2.71,50.16,46.9,2.94,46.63,38.01,15.37
8368,1030,1717,29.42,26.5,13.88,4.37,1.46,0.58,2.72,56.11,38.49,5.41,48.43,31.84,19.73
8369,894,1674,31.54,31.88,12.64,5.15,2.01,0.56,2.8,58.11,39.62,2.27,52.08,31.44,16.49
8370,1012,3704,33.0,27.08,11.76,7.31,2.27,1.09,2.27,55.9,41.48,2.61,45.5,39.5,14.99
8371,1001,2316,25.77,27.77,11.89,14.19,1.7,0.5,2.6,62.75,34.5,2.75,41.57,40.84,17.59
8372,900,1502,33.0,28.56,13.11,4.67,1.89,0.78,2.78,57.04,40.81,2.15,52.02,32.98,15.0
8373,1021,1483,37.02,25.17,11.66,7.15,1.76,0.69,2.74,54.21,43.72,2.08,52.9,31.37,15.73
8374,1020,1717,52.16,21.18,9.51,5.49,1.76,0.59,2.45,40.48,56.92,2.6,53.31,28.62,18.08
8375,939,1539,40.79,25.45,10.22,6.92,2.13,0.96,2.66,50.28,47.7,2.02,46.47,39.53,14.0
8376,1026,1421,37.04,21.93,9.94,11.5,1.66,0.68,2.44,51.93,45.58,2.5,47.36,34.85,17.79
8377,2194,4403,49.18,10.8,4.19,13.45,2.92,0.73,1.14,38.01,58.46,3.53,53.64,33.52,12.84
8378,806,1637,31.02,26.43,12.03,9.55,2.11,0.87,3.23,56.62,41.28,2.1,50.46,34.6,14.94
8379,1247,3076,41.22,22.85,8.98,7.62,4.17,0.4,1.76,49.54,47.78,2.68,57.69,29.59,12.73
8380,1074,1663,45.25,24.49,10.8,6.52,1.58,1.02,2.33,46.48,49.55,3.96,57.21,28.95,13.84
8381,1247,1919,50.12,20.21,10.26,3.69,1.36,0.48,2.0,40.37,57.96,1.68,54.58,32.17,13.25
8382,1652,3462,40.68,14.83,6.17,12.53,1.88,0.97,1.76,46.1,51.43,2.48,57.62,33.6,8.77
8383,874,1229,30.78,25.51,11.33,5.26,1.72,0.92,2.52,53.83,40.4,5.77,50.54,34.7,14.75
8384,839,1507,25.39,30.63,14.54,6.56,1.79,0.95,4.17,62.77,33.38,3.85,50.38,33.67,15.95
8385,1310,2105,41.98,21.6,8.7,9.08,1.98,0.69,2.82,47.52,50.16,2.32,55.41,31.56,13.04
8386,1157,2106,37.77,19.36,8.47,11.15,1.47,0.61,2.51,48.63,48.26,3.11,48.38,37.95,13.67
8387,1420,2388,31.97,19.15,8.31,13.52,2.11,0.85,1.83,53.64,42.31,4.05,44.66,44.74,10.6
8388,963,1629,38.01,23.88,10.49,6.44,1.97,0.73,3.32,49.72,47.51,2.77,58.29,26.13,15.59
8389,1029,2119,38.78,24.2,9.52,8.75,2.24,1.07,2.43,50.86,46.9,2.24,49.85,36.04,14.11
8390,1407,2060,35.61,22.67,8.46,15.28,1.56,0.78,2.27,55.2,42.73,2.07,47.38,38.98,13.63
8391,1009,2246,33.5,28.25,11.89,6.05,1.68,0.99,2.87,55.61,40.25,4.13,45.92,38.39,15.69
8392,1261,1975,43.54,22.28,9.44,7.14,1.51,0.71,2.22,47.58,50.58,1.83,52.57,32.39,15.03
8393,929,1674,32.83,29.49,12.81,3.98,3.01,0.54,2.26,56.92,41.38,1.7,58.96,28.23,12.81
8394,999,1685,39.14,22.52,10.31,5.81,2.8,1.0,2.3,50.0,47.16,2.84,52.14,33.96,13.9
8395,1031,2315,47.04,23.18,9.6,9.89,1.94,0.68,2.81,46.96,51.01,2.03,54.0,32.02,13.98
8396,811,1343,26.63,35.76,13.56,4.07,2.34,0.86,2.84,64.19,33.98,1.82,51.04,35.03,13.93
8397,1447,1824,53.56,15.55,7.26,11.2,1.94,0.35,1.73,37.83,58.58,3.59,43.42,45.78,10.8
8398,1111,1902,39.15,23.04,11.07,8.73,1.26,0.81,2.25,49.38,48.81,1.81,55.07,30.62,14.31
8399,2064,1027,60.08,13.18,7.56,10.61,1.16,0.34,1.36,34.03,63.79,2.18,54.34,32.68,12.98
8400,1112,1534,51.26,19.51,9.89,10.16,1.44,0.54,2.34,42.98,55.14,1.89,47.69,33.18,19.13
8401,1314,2339,35.69,24.43,8.52,8.37,2.05,0.99,2.28,51.1,44.43,4.48,38.73,48.7,12.57
8402,1007,1718,33.76,26.91,13.8,8.64,1.69,0.7,2.58,57.44,40.48,2.08,50.16,28.14,21.7
8403,730,1505,32.88,29.73,12.74,5.07,2.47,1.1,2.74,56.79,41.17,2.04,50.8,34.16,15.04
8404,1024,1612,36.52,27.83,11.72,6.15,1.56,0.68,3.12,54.69,43.36,1.96,51.13,32.92,15.95
8405,1236,2493,46.93,20.31,8.01,7.77,2.1,1.21,1.7,43.65,54.42,1.93,57.24,27.7,15.06
8406,1029,1704,31.2,26.14,10.98,8.84,1.75,0.97,2.24,56.55,39.73,3.72,40.42,41.83,17.74
8407,1244,2168,44.61,18.81,8.04,4.5,1.69,0.96,2.73,43.99,53.38,2.62,56.02,29.01,14.97
8408,754,1202,29.44,33.82,14.99,4.91,1.86,0.8,2.65,61.36,36.65,1.99,51.14,33.66,15.2
8409,972,1842,39.71,21.71,10.39,8.54,1.65,1.13,2.67,49.89,47.7,2.41,49.62,31.43,18.95
8410,1264,4031,42.01,21.04,8.94,5.85,2.22,0.63,2.53,45.38,51.46,3.17,63.96,24.96,11.08
8411,1041,2362,40.25,24.4,9.22,8.07,2.4,0.67,2.98,48.95,48.75,2.29,48.26,40.22,11.52
8412,693,1338,27.27,31.02,13.28,6.78,2.31,0.72,3.61,60.37,35.1,4.52,50.23,34.25,15.51
8413,900,1734,38.78,24.11,10.78,6.78,1.89,0.67,2.56,49.82,46.99,3.19,42.77,38.0,19.23
8414,919,1388,27.86,27.2,12.51,13.6,1.85,0.65,2.39,61.5,36.67,1.82,45.56,40.55,13.9
8415,1318,1974,45.22,19.12,7.66,7.06,2.2,0.46,1.75,43.47,53.42,3.11,60.86,28.86,10.27
8416,1519,2842,42.0,16.59,6.65,9.15,2.83,0.59,2.5,45.87,51.51,2.61,49.49,40.73,9.78
8417,1997,2832,45.42,14.87,5.31,10.37,3.41,0.6,2.05,43.2,54.07,2.73,63.42,26.17,10.41
8418,1425,2185,47.09,16.56,7.93,10.04,1.96,0.63,1.82,44.09,54.29,1.61,51.94,31.99,16.07
8419,857,1483,37.34,24.85,11.9,5.02,2.33,0.7,2.57,53.09,44.55,2.35,53.46,32.22,14.32
8420,2000,2590,42.2,16.95,6.05,12.0,2.75,0.7,1.7,46.55,50.65,2.8,58.45,33.91,7.63
8421,1004,1963,33.07,28.29,13.35,7.17,1.39,0.7,2.19,56.61,41.06,2.33,45.9,36.76,17.33
8422,1075,2297,39.72,21.67,8.84,6.42,1.67,0.74,2.42,46.05,49.45,4.5,46.73,38.46,14.81
8423,994,1458,35.92,25.55,11.87,4.83,1.71,0.6,2.62,52.06,43.4,4.55,48.11,34.42,17.47
8424,1211,2288,38.56,21.72,9.58,9.83,1.98,0.41,1.82,50.52,46.79,2.69,61.09,27.44,11.48
8425,1115,1779,39.73,20.27,8.88,6.64,1.61,0.81,2.33,46.16,48.33,5.51,46.72,35.11,18.16
8426,1713,2511,47.93,15.18,7.12,14.54,1.81,1.11,1.63,43.21,55.45,1.34,51.55,36.47,11.98
8427,1032,1643,32.07,24.61,10.95,6.01,1.45,0.78,3.59,52.44,41.53,6.04,54.42,30.56,15.03
8428,916,1175,48.58,23.91,11.35,6.22,1.75,0.44,2.73,45.48,52.69,1.83,54.07,28.41,17.53
8429,1873,3153,34.54,28.56,13.29,4.91,1.66,0.91,2.94,56.15,41.57,2.29,48.41,34.87,16.72
8430,1102,1875,45.64,23.87,10.16,4.45,1.91,0.82,2.27,45.62,52.29,2.1,55.64,28.82,15.55
8431,869,1144,32.57,29.23,13.46,4.83,1.73,0.81,2.99,56.46,39.48,4.06,46.69,33.69,19.61
8432,1071,1394,36.79,23.62,11.58,6.54,1.49,0.56,3.08,51.73,45.99,2.28,52.49,32.75,14.76
8433,827,1032,37.85,25.88,13.54,10.4,2.54,0.97,3.14,54.92,42.27,2.81,49.3,30.91,19.8
8434,833,1245,25.93,30.97,14.65,6.96,1.8,0.48,3.84,61.97,33.89,4.14,50.7,34.05,15.25
8435,2511,4266,50.3,12.7,4.06,9.2,1.83,0.4,0.88,38.89,58.89,2.22,66.9,26.51,6.59
8436,1035,1800,36.71,22.32,9.76,10.82,1.84,0.77,2.51,51.29,45.01,3.71,44.58,40.43,14.99
8437,1439,1838,47.46,15.57,7.3,8.34,1.95,0.63,1.67,42.63,54.87,2.51,64.23,26.35,9.42
8438,919,1568,30.36,28.07,12.19,7.73,1.74,0.76,2.94,57.13,39.79,3.08,44.97,39.44,15.59
8439,1002,1256,37.82,22.65,9.38,8.18,1.7,1.0,3.09,51.0,46.15,2.85,46.45,35.07,18.48
8440,1414,1890,43.42,16.48,7.07,9.69,1.98,0.71,1.84,43.73,51.24,5.03,43.07,42.55,14.38
8441,1569,2570,59.78,15.74,7.71,7.01,1.47,0.64,1.47,33.53,63.41,3.05,54.77,29.7,15.54
8442,1082,999,41.96,24.58,12.85,5.08,1.76,0.74,2.4,49.76,48.69,1.56,48.88,34.76,16.36
8443,1304,1399,47.39,17.33,8.51,5.98,2.45,1.0,1.99,43.25,54.32,2.43,58.06,24.14,17.8
8444,856,1477,27.57,30.49,14.02,8.76,1.87,1.17,3.04,62.31,34.95,2.74,48.51,34.78,16.71
8445,1017,1362,35.4,26.45,12.0,6.88,1.67,0.49,3.05,54.06,42.99,2.95,54.21,33.13,12.67
8446,1155,1110,45.02,19.22,10.74,9.35,1.9,0.78,2.25,45.62,50.42,3.96,47.87,32.81,19.32
8447,1063,1464,34.62,23.99,10.35,7.15,2.73,1.51,3.2,51.38,43.51,5.11,49.75,31.04,19.2
8448,1150,3204,39.48,23.65,10.26,6.09,2.09,0.87,2.17,50.83,47.06,2.11,55.15,31.54,13.31
8449,1712,2987,48.19,16.24,7.89,6.13,2.57,0.47,1.69,41.13,56.02,2.85,53.7,33.9,12.4
8450,925,2338,40.65,23.35,11.24,7.24,1.73,1.19,3.03,49.32,48.53,2.15,49.66,31.22,19.12
8451,1516,2421,47.63,20.32,7.65,5.94,2.24,0.53,1.85,42.09,55.01,2.9,59.89,27.83,12.28
8452,996,1176,48.39,21.99,9.44,4.42,1.51,0.7,2.61,43.13,55.19,1.68,53.56,30.5,15.93
8453,1138,2030,40.95,21.35,9.14,5.18,2.02,1.23,3.08,44.78,50.57,4.65,57.46,29.01,13.54
8454,1184,743,48.4,24.07,11.15,5.07,1.52,0.42,2.11,44.72,53.03,2.26,57.27,27.38,15.35
8455,876,1577,35.27,26.71,11.99,5.37,1.83,0.68,3.2,53.35,43.48,3.17,57.33,29.09,13.58
8456,921,1609,34.2,27.58,12.6,8.14,1.74,0.87,2.71,56.8,41.6,1.6,54.74,31.43,13.83
8457,1062,884,53.67,22.32,10.55,4.71,1.79,0.47,1.98,40.81,57.92,1.28,50.05,32.45,17.5
8458,1139,1170,33.63,23.35,11.06,10.45,2.02,0.7,2.28,55.03,41.11,3.86,53.61,31.2,15.19
8459,1467,1318,55.35,15.2,8.73,9.27,1.16,0.55,2.18,38.05,59.37,2.58,44.14,36.98,18.88
8460,1176,1937,46.34,23.3,9.69,3.57,1.19,0.6,2.13,43.38,53.47,3.15,53.18,33.57,13.25
8461,1051,1876,44.24,20.36,9.9,7.33,1.62,0.95,2.76,44.36,53.47,2.18,50.84,28.47,20.69
8462,836,1451,28.35,30.38,14.0,4.78,1.79,0.72,2.75,58.0,37.19,4.81,51.27,32.91,15.82
8463,1263,1926,54.71,17.34,8.08,6.25,1.9,0.55,2.14,36.43,60.1,3.47,38.88,46.32,14.81
8464,1103,1519,43.88,21.67,9.61,5.35,2.09,0.91,2.27,45.29,51.63,3.08,54.21,30.4,15.39
8465,1015,2014,32.32,29.26,12.12,6.5,2.17,0.89,2.46,58.49,39.75,1.76,49.38,38.1,12.53
8466,1143,1905,38.93,22.48,10.24,6.39,2.62,0.7,2.62,49.77,47.82,2.41,52.61,32.45,14.94
8467,927,1519,32.79,30.53,14.24,4.53,1.51,0.86,2.37,58.32,39.95,1.72,48.17,34.29,17.55
8468,872,1635,34.17,25.23,13.3,6.54,2.18,0.46,2.87,54.02,43.34,2.64,46.19,32.83,20.97
8469,852,1140,32.39,26.17,12.91,4.69,2.11,0.94,3.05,53.93,40.97,5.1,48.79,31.85,19.36
8470,1598,3254,35.86,18.77,7.07,14.83,2.38,0.63,1.94,50.5,45.4,4.1,45.22,42.4,12.38
8471,1127,1816,42.06,19.7,8.34,10.56,2.22,0.8,2.4,46.65,51.6,1.74,51.65,36.17,12.18
8472,1051,2738,37.87,24.26,10.47,7.8,1.52,0.95,2.19,50.75,45.74,3.51,49.46,32.55,17.99
8473,1384,2488,42.7,20.01,8.02,14.88,1.81,1.01,1.95,49.85,48.29,1.86,46.14,43.55,10.31
8474,1383,1303,54.37,16.92,7.59,4.77,1.81,0.8,1.95,37.18,61.24,1.58,63.4,25.15,11.45
8475,1111,1392,38.43,24.12,10.71,6.48,2.07,0.45,2.79,50.62,47.2,2.18,59.4,27.67,12.94
8476,1241,1873,45.12,18.94,8.06,7.01,2.18,0.81,2.1,43.12,54.16,2.72,39.18,41.19,19.63
8477,997,1898,35.61,23.67,10.03,8.93,1.4,1.3,2.61,52.95,45.15,1.9,43.89,36.11,20.0
8478,1046,1549,45.32,20.55,9.37,6.98,1.43,0.96,3.25,45.38,52.71,1.91,50.4,27.24,22.37
8479,1173,1918,39.9,22.68,10.32,9.55,1.53,0.85,2.9,50.71,47.08,2.21,43.03,41.89,15.08
8480,1452,1044,51.93,19.15,9.16,5.72,1.17,0.76,1.79,40.13,58.22,1.65,49.68,32.02,18.3
8481,1927,1914,55.73,14.63,6.59,8.3,1.4,0.57,1.5,35.66,63.16,1.18,48.82,37.49,13.69
8482,1022,1483,34.93,25.73,12.72,6.26,1.37,0.78,2.54,55.15,42.96,1.89,49.21,34.03,16.75
8483,964,1782,38.49,22.61,10.89,8.4,1.56,0.83,2.7,49.62,47.97,2.41,47.26,38.07,14.66
8484,932,1826,33.48,27.68,11.8,7.3,1.5,0.86,3.0,54.31,43.08,2.61,53.04,33.33,13.63
8485,927,1209,33.55,27.51,13.38,4.64,1.73,0.86,3.02,55.06,40.98,3.96,53.25,31.36,15.39
8486,917,1624,38.06,23.56,11.34,6.0,2.73,0.55,3.49,51.62,46.06,2.32,52.72,33.72,13.56
8487,1151,1496,33.54,19.64,8.86,18.16,1.56,0.52,2.26,55.54,42.91,1.56,43.0,43.64,13.36
8488,978,1680,35.79,27.3,12.58,4.4,1.94,0.92,2.76,54.35,44.04,1.61,43.82,39.63,16.54
8489,1153,1810,35.91,23.33,11.19,8.93,1.47,0.78,2.6,52.95,44.01,3.04,53.14,30.85,16.01
8490,1170,1302,36.84,20.77,9.32,13.76,2.22,0.68,2.99,52.52,45.32,2.16,49.91,37.21,12.88
8491,1187,1968,37.32,21.06,11.04,5.64,1.6,1.1,2.95,47.29,47.01,5.7,52.29,30.86,16.85
8492,913,1470,36.47,27.71,13.14,5.59,1.64,0.77,2.85,54.24,43.9,1.86,52.44,32.13,15.43
8493,1161,1760,37.47,24.55,9.99,4.57,2.15,0.43,2.24,49.63,45.37,5.0,63.47,22.74,13.79
8494,924,859,34.52,27.81,13.64,5.3,1.62,0.54,2.71,55.54,42.12,2.33,45.36,35.85,18.79
8495,842,1004,34.56,30.29,13.9,5.11,1.66,0.71,2.73,56.55,41.7,1.75,50.44,31.96,17.6
8496,1165,2032,33.13,25.92,9.96,7.12,2.58,0.34,2.58,53.36,42.04,4.6,56.61,30.8,12.59
8497,858,1993,25.87,25.52,11.66,11.07,1.98,0.93,2.68,57.36,37.31,5.33,42.58,43.93,13.5
8498,997,1650,38.72,23.07,10.43,8.22,1.81,0.6,2.81,48.51,47.77,3.72,52.41,33.79,13.81
8499,1204,1622,38.62,19.02,8.39,16.36,1.83,0.66,1.83,51.0,47.34,1.66,51.13,37.26,11.61
8500,947,1742,31.57,24.92,10.88,8.24,2.22,0.63,2.64,55.64,41.05,3.31,43.84,41.95,14.21
8501,1193,2047,35.04,22.38,9.56,14.25,1.76,1.01,2.18,55.61,42.12,2.26,44.99,41.88,13.13
8502,969,1959,38.29,24.36,10.11,8.46,2.06,0.93,3.2,52.04,46.03,1.93,47.64,37.02,15.34
8503,1137,1966,34.39,20.4,9.06,7.83,2.9,0.97,2.55,52.15,44.29,3.56,55.71,29.77,14.52
8504,921,1281,39.2,23.56,10.86,8.03,2.17,0.98,3.04,50.29,47.17,2.54,43.66,37.44,18.89
8505,1039,1818,43.79,21.66,9.43,6.64,1.54,0.67,2.12,45.69,51.68,2.64,52.82,28.57,18.61
8506,1242,1495,47.99,22.46,10.71,4.43,1.61,0.56,2.33,44.44,53.78,1.78,61.01,24.81,14.18
8507,1054,1523,31.78,25.05,12.05,13.19,1.33,0.57,2.37,58.45,39.84,1.71,49.65,38.01,12.34
8508,2085,2020,60.43,13.05,6.24,3.17,2.64,0.53,1.1,31.37,66.93,1.7,68.98,18.04,12.98
8509,958,1650,24.84,27.66,12.73,5.01,2.09,0.73,3.97,61.44,33.41,5.15,54.72,32.52,12.76
8510,1227,2745,33.99,22.9,9.37,11.82,1.47,1.14,2.04,53.3,42.35,4.35,38.19,38.95,22.86
8511,1062,2090,34.65,21.09,8.95,9.79,2.26,0.75,2.54,50.2,45.37,4.43,51.38,36.61,12.01
8512,813,1423,29.52,25.83,12.42,9.35,1.97,0.98,3.57,56.79,39.13,4.08,50.91,32.34,16.75
8513,1046,2242,36.23,24.47,11.28,6.21,1.82,0.76,3.06,52.32,44.25,3.43,46.98,36.57,16.45
8514,998,2175,32.06,27.56,11.72,7.82,1.5,2.1,3.21,56.87,39.83,3.3,42.95,30.84,26.21
8515,894,1193,42.28,24.27,11.3,5.03,1.9,1.01,2.24,48.54,49.59,1.87,50.18,32.87,16.96
8516,1227,1700,44.42,18.74,9.13,6.44,2.12,0.9,3.1,44.95,52.2,2.85,51.32,31.12,17.56
8517,859,2162,34.23,25.84,11.64,7.8,2.1,0.7,2.44,54.71,42.68,2.61,43.23,41.01,15.76
8518,857,1635,35.71,27.3,11.55,5.37,2.1,0.58,2.8,53.34,43.69,2.97,53.99,31.04,14.97
8519,918,2266,29.08,24.84,10.78,11.87,1.96,0.98,3.16,58.28,37.18,4.55,47.03,37.67,15.3
8520,967,1954,29.27,26.47,11.38,11.38,1.65,0.72,2.79,58.26,36.94,4.8,46.36,37.79,15.85
8521,1231,1992,31.52,23.15,9.42,12.43,2.36,1.06,2.6,58.06,39.64,2.29,45.22,36.94,17.84
8522,997,1679,31.39,25.98,12.44,10.93,2.01,0.7,2.91,59.6,38.5,1.9,51.27,35.76,12.97
8523,874,1521,31.92,28.95,13.16,5.49,1.72,0.57,2.63,58.13,39.56,2.31,49.15,33.45,17.39
8524,1024,1542,27.44,25.0,12.99,9.86,1.76,0.88,2.25,60.34,35.55,4.11,47.93,36.36,15.7
8525,1198,1998,49.5,19.87,8.93,5.09,1.75,0.92,2.09,41.94,56.23,1.83,54.43,32.0,13.57
8526,1176,2120,36.14,21.34,10.2,8.08,1.87,0.85,2.13,50.41,45.67,3.92,49.19,34.7,16.1
8527,1316,2241,36.4,24.39,9.27,7.37,2.43,0.99,2.43,51.41,44.57,4.02,63.07,24.33,12.6
8528,1212,2268,39.6,23.51,9.98,7.59,1.49,1.16,2.64,50.48,47.25,2.27,56.98,29.83,13.19
8529,1268,2728,43.3,22.16,10.09,6.31,1.66,0.71,2.05,46.62,50.96,2.42,57.59,28.8,13.61
8530,1106,1649,39.69,23.6,10.22,8.68,1.9,0.81,3.16,51.0,47.37,1.63,48.42,37.8,13.78
8531,1456,3488,47.25,15.93,7.07,9.48,1.79,0.55,1.85,43.12,55.04,1.84,65.23,22.59,12.18
8532,1000,1654,42.6,25.7,11.4,5.3,1.6,0.8,2.2,48.74,49.69,1.57,52.73,31.97,15.3
8533,1432,1943,60.13,14.73,7.33,5.38,2.03,0.63,1.82,31.96,66.52,1.52,52.56,35.35,12.1
8534,1154,1154,49.57,22.18,11.96,4.51,1.39,0.78,2.25,43.37,54.4,2.22,54.6,30.2,15.19
8535,1053,1302,38.84,19.94,9.21,8.45,1.71,0.76,2.66,49.6,47.7,2.69,53.52,29.83,16.65
8536,938,1790,32.52,27.93,12.9,6.61,1.81,1.28,2.77,56.44,40.25,3.31,48.65,34.72,16.63
8537,937,1529,34.36,28.5,12.91,5.87,1.81,1.17,2.67,56.38,41.47,2.15,46.45,33.15,20.41
8538,871,1423,32.03,29.05,13.43,7.0,2.18,1.03,2.99,58.34,39.59,2.07,45.55,38.98,15.47
8539,1541,2316,50.75,15.31,6.49,7.2,1.88,0.65,2.01,37.96,58.76,3.28,61.44,22.28,16.28
8540,1099,2146,36.12,19.47,8.74,9.65,2.0,0.82,3.0,51.63,45.78,2.59,45.14,39.43,15.43
8541,1338,2000,40.81,18.68,7.4,13.98,1.57,0.52,2.02,49.88,47.7,2.42,43.66,40.88,15.46
8542,996,1248,42.37,21.39,11.65,6.12,1.61,0.6,2.41,48.03,49.52,2.45,49.89,31.61,18.5
8543,884,965,29.86,30.66,13.12,7.69,2.15,0.57,3.62,60.17,37.34,2.5,54.15,32.11,13.74
8544,901,1167,36.29,23.86,10.88,6.77,2.33,0.89,3.44,52.33,45.22,2.45,48.48,36.71,14.8
8545,1288,2058,41.54,26.86,8.46,5.9,2.56,1.01,2.41,49.76,48.31,1.93,40.58,45.87,13.55
8546,1184,1179,51.18,23.06,9.88,4.39,1.18,0.59,1.86,41.87,55.71,2.43,59.22,26.51,14.27
8547,1165,1507,43.69,21.2,8.15,4.98,2.4,0.6,1.97,47.03,50.84,2.13,60.41,27.02,12.58
