,player,correct,maxindex,navigate_click,person_click,cutscene_click,object_click,map_click,observation_click,notification_click,tiempo_total,basic,undefined,close,13-22,5-12,0-4
11257,22070509471703296,13,1509,848,246,123,153,19,7,28,1713,542,866,24,783,422,229
11258,22070510230378364,10,1628,777,298,145,128,31,7,33,906,674,837,20,843,488,200
11259,22070510445094896,15,932,402,228,100,51,17,9,30,1795,425,445,17,460,266,161
11260,22070516042476324,15,791,254,220,95,46,19,5,22,1142,431,299,17,380,251,118
11261,22070516063067840,10,1474,672,235,95,150,22,12,25,1744,591,749,54,747,448,232
11262,22070516150015050,17,1219,618,224,108,69,18,9,35,1075,478,678,23,637,330,214
11263,22070516350820440,16,949,339,232,97,81,22,9,32,1561,472,401,24,512,266,123
11264,22070516412968516,14,815,229,253,126,47,18,6,22,1340,476,277,14,393,266,108
11265,22070516473625290,11,1319,584,273,122,104,24,5,23,954,583,636,27,588,491,178
11266,22070516535056276,15,1362,677,273,128,73,26,9,26,1289,538,740,21,780,312,208
11267,22070517015527950,17,1252,495,217,109,206,19,10,26,1684,606,563,25,537,475,184
11268,22070518372347776,13,1322,509,270,106,161,22,22,31,2030,645,577,31,613,435,218
11269,22070600001824050,18,1784,1172,257,125,91,18,14,40,1576,514,1187,25,840,511,380
11270,22070600024043100,14,1167,581,236,105,66,23,5,28,1419,456,641,17,589,322,205
11271,22070600342109104,11,994,368,266,119,72,18,7,28,1547,506,420,17,462,349,132
11272,22070609035078864,13,1089,494,258,122,45,20,6,23,1336,470,536,23,576,290,169
11273,22070610451015596,16,903,350,228,104,49,15,8,31,1448,424,403,24,461,257,138
11274,22070613014392708,10,1450,683,244,94,105,38,6,24,2918,600,765,39,886,421,108
11275,22070613363788804,14,862,339,217,95,50,16,7,25,1299,409,396,15,475,239,106
11276,22070613414832696,12,1131,551,234,113,59,16,9,23,1664,464,603,16,550,320,214
11277,22070614041935990,18,1020,395,220,100,110,14,11,29,1585,489,437,29,451,353,169
11278,22070614245650628,17,849,261,219,94,89,15,9,31,1168,444,326,29,384,297,126
11279,22070614325672016,17,1019,464,217,115,55,14,7,26,1342,437,521,18,517,287,173
11280,22070614365890884,18,1221,488,222,106,82,27,10,26,2066,513,558,62,518,489,166
11281,22070615241423896,13,1050,390,260,123,63,21,7,26,1313,525,457,18,536,307,157
11282,22070618123286064,13,1029,378,271,114,50,27,8,24,2918,514,438,21,563,291,128
11283,22070618365576550,14,1130,505,278,139,70,18,10,25,1590,513,522,23,588,323,157
11284,22070619411801588,15,916,371,229,96,61,18,11,28,1494,434,418,17,455,259,156
11285,22080007484711600,9,1192,562,239,131,83,17,7,25,1798,492,601,25,532,395,199
11286,22080009592809708,13,964,374,215,97,62,19,7,29,2297,428,422,43,518,267,129
11287,22080011042239656,11,1040,553,211,98,67,19,5,35,1574,405,567,24,535,315,150
11288,22080011423758144,14,788,263,222,91,39,17,4,23,1601,417,312,19,323,304,126
11289,22080011432706984,16,738,239,211,100,41,19,6,23,1683,396,278,17,340,239,113
11290,22080012011072348,16,924,284,261,116,66,18,9,25,2197,501,339,26,420,304,150
11291,22080012241418148,13,956,363,262,123,48,15,6,25,1914,471,409,16,428,315,155
11292,22080013264610316,18,1173,511,294,136,60,16,8,31,1543,544,560,18,644,308,170
11293,22080015402731950,16,955,345,233,103,88,26,6,26,1080,490,398,21,467,298,144
11294,22080016482927820,15,919,312,260,118,46,20,9,28,1630,484,361,19,457,293,117
11295,22080017292486590,18,833,265,254,118,45,15,6,32,915,466,311,17,397,252,147
11296,22080017393992104,8,980,349,259,116,81,21,4,22,1216,470,367,51,431,381,111
11297,22080020203312908,17,1156,505,256,119,79,16,6,29,1490,516,561,25,556,325,228
11298,22080107374804948,16,1130,420,254,134,88,21,6,28,1090,550,482,21,535,338,185
11299,22080109401689000,9,1467,690,237,103,125,29,23,29,1956,573,761,57,636,490,301
11300,22080109490495090,15,1496,760,220,110,116,26,8,32,1441,582,816,36,712,464,269
11301,22080110035174570,11,1634,752,284,109,153,31,11,56,2245,648,856,47,874,480,227
11302,22080110225647550,16,1106,427,275,162,63,16,4,26,840,546,469,16,532,320,179
11303,22080113084537284,16,1050,379,255,122,80,14,6,30,1365,519,437,25,485,352,154
11304,22080113155902360,13,1218,448,296,142,73,34,6,37,1800,614,500,18,613,357,165
11305,22080113195513924,15,1140,512,271,116,64,20,9,31,1386,509,568,16,505,397,191
11306,22080113573573276,15,878,323,208,99,63,18,7,34,1599,445,366,23,411,252,173
11307,22080114002343910,17,1006,387,224,154,51,19,8,21,1879,482,430,14,381,347,198
11308,22080115044354370,15,861,252,261,120,60,16,5,29,991,483,298,24,394,276,143
11309,22080115094380756,12,825,296,228,101,48,16,7,29,2457,426,340,21,377,267,149
11310,22080115403055344,16,956,391,223,97,65,16,9,25,1051,433,451,21,482,280,143
11311,22080116560691116,13,1155,484,227,104,123,17,9,26,2357,527,542,25,496,432,174
11312,22080117070702410,14,1440,518,218,101,309,25,8,26,1984,733,614,32,693,560,143
11313,22080117275225628,11,1391,568,255,109,122,39,8,42,1917,613,654,39,776,351,207
11314,22080119424256576,15,1259,492,269,120,128,21,8,25,1574,584,560,49,695,371,157
11315,22080121044827532,9,1261,513,270,141,93,15,11,32,1255,587,572,19,669,331,180
11316,22080122235680576,15,907,346,222,96,48,18,8,26,1796,447,396,22,395,319,153
11317,22080200211947290,17,924,321,225,106,74,15,11,29,1513,470,377,22,387,296,192
11318,22080208412268060,9,1388,672,271,98,57,27,8,23,2247,536,739,38,864,289,180
11319,22080208470225824,14,1117,548,223,133,71,22,8,23,909,456,564,25,462,384,208
11320,22080209085996680,11,1032,336,281,119,77,29,8,29,2235,540,394,35,458,368,160
11321,22080210230381700,16,913,285,280,118,52,19,10,29,1446,499,337,23,436,288,143
11322,22080210312707480,14,2254,1149,431,206,178,27,18,22,847,844,1174,22,1117,692,233
11323,22080210324252056,16,1026,368,226,110,76,20,7,29,1638,485,436,38,452,357,168
11324,22080210483123670,16,1016,377,256,130,77,18,7,26,1504,527,430,15,466,337,169
11325,22080211591976076,13,1032,443,219,101,67,15,9,31,1428,457,498,22,546,284,150
11326,22080213061476824,13,926,326,264,119,57,16,4,23,1326,480,366,26,394,332,156
11327,22080213394436104,9,1634,719,317,116,146,38,11,33,3737,717,782,58,681,668,245
11328,22080213394730496,8,1315,491,253,114,144,18,8,30,4160,594,572,62,688,399,188
11329,22080213441590360,8,1865,992,297,118,130,46,8,21,3691,647,1069,61,1095,578,144
11330,22080214014490036,8,1757,799,316,113,188,39,13,31,2849,722,903,47,796,684,235
11331,22080214025526630,15,1236,545,256,113,87,19,5,31,1068,541,605,27,537,432,213
11332,22080215142439060,14,1063,339,260,112,97,19,13,29,1779,550,420,32,470,376,171
11333,22080215325757416,12,1466,584,290,110,148,58,16,24,2122,720,683,26,761,472,197
11334,22080215340051716,15,761,242,220,101,43,14,7,26,1280,413,293,15,334,245,142
11335,22080215443907548,12,1097,416,277,112,101,18,9,25,2063,550,471,22,538,375,134
11336,22080215531776344,13,1148,516,261,118,84,15,13,22,2016,509,579,19,607,341,160
11337,22080215591916800,16,1121,461,277,120,80,18,7,25,2106,540,509,21,595,327,152
11338,22080216152194430,4,1540,659,291,112,179,32,12,20,2056,679,738,40,847,472,158
11339,22080216155945370,8,1170,394,303,127,61,30,5,22,1931,568,459,50,655,331,135
11340,22080216160304700,13,828,294,230,102,42,19,7,24,1133,425,343,13,388,264,129
11341,22080216170184816,12,1250,412,280,112,133,38,10,22,3004,638,481,48,574,483,143
11342,22080218201953880,6,2133,1125,345,136,150,61,26,24,2135,825,1217,23,1037,756,272
11343,22080218263938710,15,1243,463,279,116,146,19,10,27,2039,615,528,37,561,450,185
11344,22080218273152800,11,2392,1232,336,103,233,88,26,33,4225,927,1371,41,1491,605,249
11345,22080218461534090,10,974,373,262,121,49,22,6,31,1450,488,424,15,522,284,121
11346,22080219013866350,9,2331,966,448,216,184,39,15,54,3873,999,1143,52,1152,694,367
11347,22080219254093056,10,1065,355,277,131,63,25,7,25,1720,552,421,24,461,425,126
11348,22080219502111360,15,1071,443,257,115,91,14,8,26,1673,517,495,18,453,373,206
11349,22080220000477450,11,955,384,232,105,52,15,6,25,1772,458,426,20,473,293,140
11350,22080220143274436,11,1350,473,296,137,150,34,13,37,1793,710,546,24,668,451,163
11351,22080220464037104,16,1028,357,266,111,82,19,8,43,2051,536,423,21,529,318,134
11352,22080223071118670,16,993,325,273,122,72,16,10,35,1953,532,388,22,490,329,125
11353,22080306330742980,16,1093,455,251,100,86,18,13,29,1948,484,515,39,544,318,194
11354,22080308213783036,6,1420,636,293,121,125,16,18,26,1690,613,691,44,599,466,311
11355,22080308213999410,9,1411,492,322,116,185,26,21,30,1674,727,578,40,565,518,277
11356,22080308453194030,12,1491,788,290,165,84,54,6,30,1058,579,823,23,824,409,196
11357,22080309074331404,17,1353,776,217,122,91,19,5,35,1230,455,793,20,556,501,211
11358,22080309184539210,6,2355,1325,328,123,208,30,28,24,1786,794,1403,61,988,991,320
11359,22080309184616576,7,1755,943,271,117,160,23,12,24,1635,645,1001,39,767,691,248
11360,22080309185626480,7,1225,403,307,111,149,20,12,27,1967,673,473,28,609,383,190
11361,22080309192526680,7,1517,694,293,115,147,29,17,24,1838,688,766,24,798,493,190
11362,22080309213170100,14,1022,395,258,120,43,22,13,24,1474,506,443,24,506,318,159
11363,22080309403192856,11,1312,479,266,126,135,26,8,37,2269,623,563,46,632,440,186
11364,22080310120519412,12,947,428,235,109,43,16,4,23,1212,425,464,14,388,327,188
11365,22080310385635564,11,1150,375,242,101,127,23,7,29,1766,562,443,54,519,389,191
11366,22080311555565680,15,1075,445,255,104,66,16,9,26,1611,474,492,39,545,320,159
11367,22080312132089150,18,938,297,284,160,50,14,4,26,998,533,331,15,456,273,150
11368,22080312313382480,14,1073,402,287,131,48,23,8,26,1569,545,451,17,593,280,142
11369,22080312381895656,15,975,318,255,120,46,16,6,29,1832,474,370,44,488,293,135
11370,22080313101796076,16,928,313,259,115,61,16,8,28,1119,487,363,20,456,281,134
11371,22080313112104464,9,985,351,268,114,65,18,7,24,1599,497,403,23,475,327,130
11372,22080313395467604,11,1234,534,251,112,88,22,7,31,1276,544,604,28,657,342,183
11373,22080313540030892,16,1146,414,283,133,86,17,9,25,1889,566,468,42,580,354,166
11374,22080314160435144,15,1252,469,301,116,144,19,12,37,1975,639,537,25,519,436,250
11375,22080314514853476,12,854,252,239,97,64,15,5,31,2151,451,299,36,372,313,121
11376,22080315141752290,10,1201,509,271,112,92,18,8,26,2650,543,579,30,602,420,144
11377,22080315334727640,18,771,218,256,111,39,14,8,22,1197,449,260,18,356,255,119
11378,22080315552586700,12,1338,644,256,108,65,25,10,26,2206,535,704,29,481,571,234
11379,22080315560865164,5,1013,377,242,113,96,15,9,27,1800,505,425,25,456,360,149
11380,22080316180778892,14,1141,539,257,122,103,28,7,26,1192,510,559,17,618,303,167
11381,22080316325214756,15,1019,344,255,115,84,16,7,33,2255,521,422,21,512,312,145
11382,22080316452489670,16,1426,558,267,119,145,16,13,43,2217,640,669,48,736,441,203
11383,22080317333771360,12,1428,635,295,134,112,28,11,28,2128,627,707,27,714,482,171
11384,22080317404674270,17,834,218,261,114,41,14,7,26,1422,458,252,48,401,273,120
11385,22080318162451984,17,975,312,250,129,76,20,10,31,1352,507,365,30,461,283,172
11386,22080318342311052,16,1250,614,229,106,102,19,14,32,2348,506,669,23,675,342,186
11387,22080318503775096,15,1096,476,269,119,63,18,11,32,1877,504,524,19,557,329,162
11388,22080319233798160,15,1123,419,264,118,119,21,7,25,2051,559,481,29,550,372,152
11389,22080319283879036,10,1394,817,238,123,62,23,12,25,1652,476,865,16,614,543,200
11390,22080320165945590,12,920,336,226,93,46,19,5,26,1253,417,393,44,472,281,128
11391,22080407312037224,17,1054,383,240,130,63,31,5,33,987,518,450,19,556,266,167
11392,22080407414102070,15,1076,379,269,151,95,16,7,29,1610,560,439,27,451,392,194
11393,22080408333482548,15,1034,419,267,117,63,16,7,29,1632,504,464,20,481,342,169
11394,22080409002206496,8,1080,382,273,146,59,23,5,28,1296,526,434,45,603,268,155
11395,22080409101863828,11,1257,619,262,117,94,19,8,25,1649,500,633,45,667,377,161
11396,22080409344323336,10,1321,509,273,134,111,19,9,27,2210,613,568,52,610,471,189
11397,22080409405589516,14,975,341,214,107,112,16,10,32,1932,504,398,20,395,350,182
11398,22080409420308692,11,1250,543,268,104,88,24,14,30,1652,532,603,42,539,507,157
11399,22080409425668084,15,1139,437,234,105,115,18,10,27,1982,544,492,37,472,444,177
11400,22080409430874660,12,998,290,273,124,93,20,8,32,2024,566,371,18,419,375,161
11401,22080409512490120,14,1021,368,213,102,113,19,8,29,1786,501,439,23,450,332,185
11402,22080409525048976,14,1015,363,258,120,92,19,9,23,1745,522,427,18,408,390,170
11403,22080409545379628,11,756,253,211,96,39,18,6,23,1369,387,292,28,374,235,111
11404,22080410025583564,12,1087,447,283,125,61,16,5,28,1396,520,502,18,540,354,146
11405,22080410095760480,13,850,287,213,102,65,17,6,25,1611,435,334,25,391,278,133
11406,22080410172047510,15,865,233,290,114,42,16,7,29,1507,510,278,28,410,302,114
11407,22080410395062550,10,982,353,272,132,58,19,11,22,1545,512,400,18,461,328,141
11408,22080410441667190,14,1099,472,261,118,52,17,15,27,1890,493,514,23,455,299,282
11409,22080410510749444,14,1384,638,243,134,114,15,6,32,1008,581,695,30,619,483,217
11410,22080410574527944,10,1512,569,229,110,480,25,6,26,1504,843,586,27,562,684,215
11411,22080410594886864,10,1182,483,263,114,79,34,13,26,2731,555,542,29,559,378,208
11412,22080411373865764,10,1284,605,241,109,79,28,12,29,2434,525,680,26,711,380,144
11413,22080411492420000,13,1371,702,300,153,82,18,5,28,975,560,717,26,679,425,208
11414,22080411504927764,15,756,220,213,100,55,16,5,25,966,417,266,18,358,228,118
11415,22080411530656204,9,1011,423,230,104,61,27,7,20,1222,446,480,25,559,274,127
11416,22080412134030516,4,1518,669,283,112,89,49,10,23,2165,648,792,29,807,521,147
11417,22080412334262890,16,878,291,261,115,43,15,8,30,2375,481,338,18,440,261,139
11418,22080412422182370,13,845,298,219,101,44,16,6,25,1154,424,350,19,428,251,119
11419,22080412462880360,11,1113,523,216,129,48,20,6,25,966,456,568,21,569,299,181
11420,22080412485339700,8,1516,758,249,99,182,34,14,22,1642,612,837,22,786,543,142
11421,22080413175112280,14,1322,653,276,116,63,23,11,25,1418,519,719,29,730,366,177
11422,22080414044155576,10,1430,690,224,137,164,16,6,26,1374,591,763,22,586,563,233
11423,22080414210225496,9,1327,470,297,119,198,24,14,24,2875,685,531,42,617,536,135
11424,22080415053303010,12,1166,474,266,102,100,31,10,24,3465,553,546,18,598,395,127
11425,22080415071708012,7,1568,796,244,100,142,42,12,23,3153,584,896,33,898,479,148
11426,22080415251012790,12,1095,368,237,96,125,27,10,25,1879,534,446,43,469,421,158
11427,22080415372687292,15,1225,631,259,139,54,18,5,29,819,472,649,17,557,379,202
11428,22080415431253664,14,974,407,218,93,73,20,11,26,1565,441,459,25,463,331,139
11429,22080415445509580,10,1242,583,229,99,82,20,7,29,2778,474,642,54,701,357,148
11430,22080415454966244,13,767,248,212,99,54,14,5,26,1435,413,294,15,325,259,138
11431,22080416070344756,11,1129,446,250,101,69,29,12,34,2081,533,522,22,565,376,140
11432,22080416273312790,16,1052,463,250,115,62,15,8,25,1931,449,478,41,474,347,180
11433,22080416563338420,7,1516,893,249,104,92,44,9,27,2831,466,927,55,931,369,168
11434,22080417035354030,15,1139,342,274,115,118,23,10,28,1990,607,401,50,591,346,151
11435,22080417112594868,14,789,252,227,103,49,15,6,26,1162,424,297,16,380,231,126
11436,22080417143152130,14,922,295,272,117,68,16,12,28,1939,513,344,19,432,315,129
11437,22080417203196330,14,696,217,209,91,42,16,6,31,1162,390,259,15,331,216,117
11438,22080417321826636,13,912,341,216,120,48,14,5,25,1266,426,396,17,416,289,136
11439,22080417322143480,14,1125,372,222,93,100,27,9,44,1953,544,467,47,504,408,178
11440,22080417401290670,10,1236,424,277,116,133,17,16,26,2203,619,501,46,510,428,256
11441,22080418452411724,11,1466,769,250,104,200,37,16,23,1908,582,794,27,723,524,157
11442,22080418575951820,13,1521,866,238,107,68,32,6,28,1751,493,933,34,999,306,167
11443,22080418590232704,10,1096,465,242,102,81,21,9,32,2827,489,526,32,490,416,156
11444,22080419012995336,13,1193,478,314,115,67,23,9,33,2338,574,544,21,706,291,146
11445,22080419194695376,13,1063,322,286,121,88,15,8,37,1563,583,373,33,501,342,163
11446,22080419312873080,12,1145,550,223,110,60,18,5,27,1336,423,567,52,586,328,164
11447,22080419341736850,15,1101,561,259,126,51,14,8,26,1270,460,575,17,580,309,164
11448,22080419592534456,12,1212,511,288,140,130,18,4,24,1566,580,526,33,606,349,203
11449,22080421562510716,16,1013,337,263,114,105,20,6,32,1632,532,393,34,518,295,160
11450,22080507543054668,15,1306,701,286,129,75,16,6,25,958,509,715,22,658,390,202
11451,22080508335832900,14,1304,609,239,99,107,24,9,40,1647,524,697,32,705,379,173
11452,22080509024452676,15,1189,532,260,124,62,17,4,26,673,505,580,27,497,387,237
11453,22080509083963090,13,1051,371,257,115,76,14,11,32,2187,527,428,32,490,338,175
11454,22080509230155384,17,1061,427,265,118,52,20,7,30,1789,498,481,20,639,254,110
11455,22080509372157430,14,1369,647,306,118,73,22,9,33,1100,563,708,18,732,380,178
11456,22080509372579010,13,963,381,219,96,98,16,12,24,1961,464,438,18,370,337,214
11457,22080509405094836,10,1380,583,298,132,89,20,5,30,1627,618,630,45,739,399,182
11458,22080510001755956,10,1118,513,248,119,38,25,5,23,1168,470,562,20,569,314,174
11459,22080510120404790,18,737,218,214,96,43,16,7,26,1204,409,261,19,331,243,123
11460,22080510384290550,13,1088,373,226,119,77,20,10,33,3703,499,454,62,564,306,185
11461,22080510515427230,16,1016,368,255,118,74,18,6,27,1395,503,417,27,450,361,147
11462,22080510580922628,14,1981,866,367,168,169,47,12,36,3785,852,971,28,1200,497,156
11463,22080511051213420,17,851,224,218,97,75,16,8,28,1725,456,279,45,377,295,137
11464,22080511085099200,10,1077,354,242,108,56,30,4,26,1275,533,427,42,568,318,139
11465,22080511133105650,17,842,226,272,114,64,15,9,25,2011,491,285,16,400,275,117
11466,22080511360243090,16,964,414,226,99,66,15,8,26,1903,443,457,19,480,280,162
11467,22080511384885224,14,952,330,269,119,65,16,7,26,1381,511,379,15,433,325,147
11468,22080511432680344,16,1248,504,278,122,82,29,6,28,1911,560,584,36,646,396,155
11469,22080511434467680,17,818,279,232,101,50,17,5,22,1172,426,322,25,385,274,123
11470,22080512104199256,7,1686,781,290,132,172,27,14,33,1918,704,850,46,814,592,216
11471,22080512142071948,11,1191,450,299,138,98,15,6,23,1018,577,507,35,534,396,209
11472,22080512301112252,15,1009,350,271,122,80,18,5,29,786,513,401,17,436,353,142
11473,22080512431434960,12,993,383,212,101,89,16,9,29,1658,473,441,25,463,284,196
11474,22080512443411304,12,1645,960,224,116,89,20,8,24,1284,514,1034,23,836,504,235
